median_income,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,LESS_THAN_1H_OCEAN,INLAND,NEAR_BAY,NEAR_OCEAN,ISLAND,median_house_value
2.5833,-122.24,37.49,19,322,112.0,191,102,0,0,0,1,0,500001
6.7413,-122.24,37.55,3,6164,1175.0,2198,975,0,0,1,0,0,435900
7.6864,-122.25,37.53,16,4428,664.0,1677,623,0,0,1,0,0,422500
6.2007,-122.26,37.53,4,5233,1109.0,1690,907,0,0,1,0,0,311800
4.3594,-122.25,37.52,14,1472,291.0,876,292,0,0,1,0,0,366000
2.7399,-122.21,37.52,18,2962,945.0,1639,851,0,0,1,0,0,87500
4.1776,-122.19,37.48,35,7067,1646.0,5380,1597,0,0,1,0,0,265300
2.9286,-122.21,37.48,20,505,216.0,326,216,0,0,1,0,0,237500
3.0147,-122.21,37.48,37,1326,335.0,1771,335,0,0,1,0,0,218100
1.9844,-122.2,37.48,32,640,166.0,991,160,0,0,1,0,0,270000
5.1654,-122.2,37.48,41,733,155.0,652,140,0,0,1,0,0,233600
3.4427,-122.2,37.48,30,1170,258.0,610,243,0,0,1,0,0,263500
4.2708,-122.19,37.48,45,886,165.0,492,173,0,0,1,0,0,267000
4.5568,-122.19,37.48,38,1300,269.0,608,292,0,0,1,0,0,286900
4.8068,-122.19,37.47,44,1371,263.0,589,301,0,0,1,0,0,312300
4.2083,-122.2,37.47,44,1927,332.0,846,362,0,0,1,0,0,278200
3.1989,-122.2,37.47,37,1053,266.0,939,267,0,0,1,0,0,320800
2.8258,-122.2,37.47,37,1403,369.0,1587,331,0,0,1,0,0,232800
2.92,-122.21,37.47,33,1266,415.0,1991,334,0,0,0,1,0,202800
3.0472,-122.21,37.47,26,1777,555.0,1966,497,0,0,0,1,0,211000
3.2708,-122.21,37.47,43,733,162.0,497,175,0,0,0,1,0,255300
3.3268,-122.22,37.47,23,7740,1943.0,4124,1743,0,0,0,1,0,322800
2.5,-122.22,37.47,35,367,113.0,398,109,0,0,0,1,0,166700
3.1864,-122.22,37.47,28,5956,1612.0,3571,1549,0,0,0,1,0,272800
3.3015,-122.23,37.48,33,3108,805.0,1895,717,0,0,0,1,0,267700
3.623,-122.23,37.47,39,5264,1259.0,3057,1265,0,0,0,1,0,276600
2.7969,-122.23,37.48,38,1578,399.0,879,388,0,0,0,1,0,298400
4.5556,-122.24,37.47,35,2283,491.0,1148,436,0,0,0,1,0,318600
3.929,-122.24,37.47,36,2021,433.0,1117,432,0,0,0,1,0,303100
4.2232,-122.23,37.46,33,2643,464.0,1015,427,0,0,0,1,0,363700
4.4167,-122.23,37.46,26,4670,1039.0,2103,933,0,0,0,1,0,333800
7.1088,-122.25,37.46,33,6841,950.0,2681,980,0,0,0,1,0,443300
6.1043,-122.24,37.46,36,4686,781.0,2254,845,0,0,0,1,0,343500
5.9285,-122.26,37.45,17,2742,441.0,986,421,0,0,0,1,0,496000
5.6629,-122.23,37.46,36,6090,1057.0,3081,1075,0,0,0,1,0,343600
4.3214,-122.22,37.46,37,2586,495.0,1208,502,0,0,0,1,0,342700
5.0457,-122.23,37.45,34,4177,723.0,1586,660,0,0,0,1,0,395100
7.7932,-122.23,37.45,29,1617,235.0,758,246,0,0,0,1,0,469900
6.0255,-122.22,37.46,13,2888,546.0,1182,504,0,0,0,1,0,409300
9.8892,-122.2,37.46,40,1723,208.0,976,209,0,0,0,1,0,500001
15.0001,-122.2,37.44,31,2328,270.0,722,247,0,0,0,1,0,500001
15.0001,-122.22,37.44,32,4281,501.0,1318,484,0,0,0,1,0,500001
10.8758,-122.21,37.46,48,2560,322.0,921,301,0,0,0,1,0,500001
15.0001,-122.21,37.46,40,1777,207.0,577,207,0,0,0,1,0,500001
15.0001,-122.18,37.46,40,2529,293.0,831,258,0,0,1,0,0,500001
9.9025,-122.2,37.47,40,2959,389.0,985,365,0,0,1,0,0,500001
13.367,-122.18,37.47,37,2848,328.0,852,327,0,0,1,0,0,500001
5.397,-122.16,37.47,44,2581,437.0,1006,414,0,0,1,0,0,341700
5.9629,-122.17,37.48,39,2427,401.0,1178,408,0,0,1,0,0,352700
2.6506,-122.16,37.47,33,3687,852.0,3091,852,0,0,1,0,0,162600
2.3769,-122.16,37.48,36,2238,479.0,1949,457,0,0,1,0,0,157300
15.0001,-122.14,37.5,46,30,4.0,13,5,0,0,1,0,0,500001
4.0039,-122.14,37.48,36,1210,236.0,981,239,0,0,1,0,0,148900
3.7917,-122.14,37.47,36,2081,412.0,1931,373,0,0,1,0,0,160600
3.8194,-122.12,37.48,36,880,177.0,795,188,0,0,1,0,0,159400
5.0893,-122.13,37.47,25,1630,353.0,1546,371,0,0,1,0,0,173400
2.5294,-122.13,37.46,37,1576,334.0,1385,323,0,0,1,0,0,159400
3.7312,-122.13,37.46,35,1321,300.0,1133,287,0,0,1,0,0,159600
2.0096,-122.12,37.45,38,1276,314.0,955,287,0,0,1,0,0,155700
3.2642,-122.13,37.46,31,2247,573.0,1711,511,0,0,1,0,0,185600
4.983,-122.13,37.47,30,1480,294.0,1126,301,0,0,1,0,0,166700
2.8868,-122.14,37.47,37,3373,815.0,2909,705,0,0,1,0,0,156600
2.7993,-122.15,37.47,37,1844,382.0,1634,417,0,0,1,0,0,145500
3.0521,-122.15,37.47,38,1560,301.0,1331,316,0,0,1,0,0,151500
3.6712,-122.15,37.46,30,4198,1244.0,2678,1147,0,0,1,0,0,308600
2.4375,-122.14,37.46,27,5580,2009.0,4165,1763,0,0,1,0,0,189000
5.6407,-122.15,37.47,39,1295,239.0,566,242,0,0,1,0,0,326400
5.6234,-122.15,37.46,42,1995,412.0,794,374,0,0,1,0,0,379600
6.227,-122.16,37.46,45,2068,348.0,844,366,0,0,1,0,0,417800
7.6129,-122.16,37.45,50,196,41.0,76,42,0,0,1,0,0,412500
4.2667,-122.16,37.46,32,2663,661.0,1403,733,0,0,1,0,0,410200
9.459,-122.17,37.46,47,2312,332.0,1044,282,0,0,1,0,0,500001
4.1985,-122.19,37.46,34,5419,1183.0,2002,1138,0,0,1,0,0,500001
4.4531,-122.17,37.45,33,1828,396.0,766,378,0,0,1,0,0,500001
5.1995,-122.17,37.45,35,1025,242.0,388,232,0,0,1,0,0,500001
4.4688,-122.18,37.45,43,2061,437.0,817,385,0,0,1,0,0,460200
4.0,-122.18,37.45,37,5257,1360.0,2128,1264,0,0,1,0,0,394300
5.1032,-122.19,37.45,18,1636,414.0,853,439,0,0,0,1,0,464600
8.2436,-122.18,37.44,44,2237,347.0,948,346,0,0,0,1,0,500001
9.3198,-122.19,37.44,38,3383,456.0,1203,465,0,0,0,1,0,500001
8.9955,-122.19,37.44,39,4402,618.0,1616,631,0,0,0,1,0,500001
7.3681,-122.2,37.43,38,3626,528.0,1350,532,0,0,0,1,0,500001
4.6908,-122.21,37.44,35,1140,193.0,486,199,0,0,0,1,0,500001
5.2421,-122.2,37.43,40,2223,412.0,1050,417,0,0,0,1,0,444500
6.6136,-122.19,37.43,39,2392,420.0,937,406,0,0,0,1,0,472800
5.2391,-122.2,37.43,22,3294,744.0,1337,655,0,0,0,1,0,500001
8.6963,-122.21,37.43,33,1606,254.0,727,271,0,0,0,1,0,500001
5.7211,-122.21,37.43,23,5741,1012.0,1843,888,0,0,0,1,0,500001
7.4542,-122.23,37.42,16,1945,320.0,512,300,0,0,0,1,0,500001
8.4375,-122.19,37.42,47,932,167.0,295,116,0,0,0,1,0,500001
9.7796,-122.21,37.43,20,975,134.0,324,146,0,0,0,1,0,500001
11.9666,-122.21,37.42,28,564,72.0,191,79,0,0,0,1,0,500001
8.2782,-122.2,37.4,37,1296,194.0,540,192,0,0,0,1,0,500001
10.0481,-122.2,37.4,30,2612,338.0,980,324,0,0,0,1,0,500001
11.3176,-122.21,37.38,28,4518,578.0,1489,559,0,0,0,1,0,500001
13.2986,-122.2,37.35,17,3095,442.0,1173,424,0,0,1,0,0,500001
8.2883,-122.21,37.37,34,1476,217.0,613,223,0,0,0,1,0,500001
5.1831,-122.22,37.37,26,440,202.0,322,218,0,0,0,1,0,350000
8.7382,-122.22,37.36,34,1559,243.0,600,242,0,0,0,1,0,500001
15.0001,-122.22,37.4,32,2297,287.0,814,283,0,0,0,1,0,500001
10.2811,-122.25,37.45,34,2999,365.0,927,369,0,0,0,1,0,500001
6.3824,-122.27,37.45,41,830,136.0,353,153,0,0,0,1,0,500001
7.652,-122.24,37.43,36,2410,361.0,934,377,0,0,0,1,0,500001
15.0001,-122.27,37.43,33,1601,223.0,629,215,0,0,0,1,0,500001
10.6514,-122.25,37.39,33,370,42.0,153,53,0,0,0,1,0,500001
7.8633,-122.26,37.38,28,1103,164.0,415,154,0,0,0,1,0,500001
10.6868,-122.29,37.41,30,6373,854.0,2149,798,0,0,0,1,0,500001
5.6286,-122.46,37.51,23,949,151.0,399,149,0,0,0,1,0,411300
4.875,-122.47,37.5,18,2297,416.0,1086,381,0,0,0,1,0,334600
3.1937,-122.47,37.5,25,950,259.0,404,195,0,0,0,1,0,319200
4.7578,-122.48,37.51,22,1564,278.0,761,270,0,0,0,1,0,318500
6.7606,-122.47,37.51,15,4974,764.0,2222,774,0,0,0,1,0,364300
5.9919,-122.44,37.52,16,7077,1179.0,3502,1148,0,0,0,1,0,345100
6.1896,-122.53,37.5,19,4768,807.0,2199,805,0,0,0,1,0,331100
6.3256,-122.49,37.54,15,3456,545.0,1527,535,0,0,0,1,0,368000
7.2929,-122.51,37.53,17,1574,262.0,672,241,0,0,0,1,0,355800
8.2364,-122.5,37.51,11,749,137.0,355,124,0,0,0,1,0,371800
4.5625,-122.49,37.5,21,1209,309.0,801,259,0,0,0,1,0,500000
4.8405,-122.43,37.43,17,11999,2249.0,5467,1989,0,0,0,1,0,354300
7.439,-122.34,37.46,21,1799,293.0,576,277,0,0,0,1,0,500001
7.7773,-122.38,37.34,33,1054,209.0,400,161,0,0,0,1,0,456300
6.2263,-122.33,37.39,52,573,102.0,232,92,0,0,0,1,0,500001
5.3951,-122.27,37.32,37,2607,534.0,1346,507,0,0,0,1,0,277700
5.1002,-122.27,37.24,30,2762,593.0,1581,502,0,0,0,1,0,319400
3.3047,-122.38,37.18,52,1746,315.0,941,220,0,0,0,1,0,286100
2.4717,-119.77,34.44,24,5652,1313.0,2312,1294,0,0,0,1,0,295300
4.2109,-119.78,34.45,9,1830,353.0,1515,220,0,0,0,1,0,450000
5.8635,-119.79,34.45,24,2746,433.0,1076,380,0,0,0,1,0,348700
4.1375,-119.75,34.45,26,3578,677.0,1504,618,0,0,0,1,0,395000
1.8432,-119.75,34.44,28,1080,298.0,524,251,0,0,0,1,0,327300
2.4701,-119.76,34.44,28,1985,582.0,1092,548,0,0,0,1,0,290900
7.9248,-119.78,34.48,21,2377,322.0,1007,328,0,0,0,1,0,500001
5.9522,-119.75,34.5,26,3563,579.0,1479,575,1,0,0,0,0,438400
6.4744,-119.78,34.45,23,2077,306.0,705,256,0,0,0,1,0,500001
4.5278,-119.73,34.43,35,2703,654.0,1383,631,0,0,0,1,0,340400
3.4047,-119.74,34.44,26,4257,1031.0,1861,950,0,0,0,1,0,294500
2.5139,-119.72,34.43,30,2491,656.0,1091,576,1,0,0,0,0,279500
2.5694,-119.72,34.43,27,984,299.0,777,313,1,0,0,0,0,275000
3.6719,-119.72,34.43,46,1332,329.0,746,310,1,0,0,0,0,357400
2.6014,-119.72,34.43,36,1156,309.0,521,304,1,0,0,0,0,320600
2.3454,-119.72,34.43,33,1028,377.0,753,356,1,0,0,0,0,243800
2.1974,-119.71,34.43,18,1170,372.0,681,346,1,0,0,0,0,255000
3.1563,-119.71,34.42,31,1643,499.0,1253,499,1,0,0,0,0,267000
2.6429,-119.71,34.43,47,1572,417.0,790,384,1,0,0,0,0,279200
6.3997,-119.72,34.44,50,3265,509.0,1256,443,1,0,0,0,0,500001
4.1316,-119.71,34.44,52,1837,343.0,711,355,1,0,0,0,0,443000
5.1545,-119.7,34.43,37,1462,306.0,678,322,1,0,0,0,0,418400
3.5213,-119.71,34.43,48,2408,536.0,1005,497,1,0,0,0,0,458600
2.6875,-119.7,34.43,39,1486,467.0,758,409,1,0,0,0,0,320600
2.125,-119.7,34.43,52,977,289.0,412,272,1,0,0,0,0,300000
7.7261,-119.7,34.47,32,3725,569.0,1304,527,1,0,0,0,0,500001
5.8411,-119.72,34.47,34,3262,533.0,1265,502,1,0,0,0,0,381800
5.5922,-119.71,34.45,35,2183,363.0,988,351,1,0,0,0,0,384400
5.3184,-119.71,34.44,41,2220,367.0,927,355,1,0,0,0,0,376000
4.7,-119.72,34.44,43,1781,342.0,663,358,1,0,0,0,0,293800
3.8819,-119.72,34.44,39,1489,304.0,700,268,1,0,0,0,0,289900
4.8021,-119.73,34.44,48,2114,390.0,973,367,0,0,0,1,0,351100
6.7449,-119.73,34.45,44,2261,328.0,763,294,1,0,0,0,0,415600
2.8,-119.74,34.44,27,1251,282.0,503,283,0,0,0,1,0,353000
6.0597,-119.74,34.45,29,2526,388.0,1092,409,1,0,0,0,0,383100
6.8406,-119.69,34.44,41,1989,271.0,666,269,1,0,0,0,0,500001
4.149,-119.69,34.43,44,2440,485.0,1011,442,1,0,0,0,0,443600
2.6205,-119.7,34.43,35,1402,369.0,654,385,1,0,0,0,0,318800
2.875,-119.69,34.43,43,1257,311.0,671,263,1,0,0,0,0,280600
5.8311,-119.69,34.43,37,2801,497.0,1150,476,1,0,0,0,0,387700
8.7394,-119.68,34.44,23,2600,398.0,917,374,1,0,0,0,0,500001
4.9757,-119.67,34.47,35,2700,422.0,1995,383,1,0,0,0,0,500001
6.5631,-119.66,34.44,26,2790,413.0,1014,397,1,0,0,0,0,500001
3.8456,-119.66,34.43,27,5509,1059.0,2591,979,1,0,0,0,0,500001
5.2888,-119.67,34.44,32,3202,537.0,1316,538,1,0,0,0,0,463800
2.5104,-119.69,34.43,30,1273,343.0,1082,325,1,0,0,0,0,228100
2.9896,-119.68,34.43,33,1961,462.0,1693,445,1,0,0,0,0,236000
3.5208,-119.68,34.43,49,1785,386.0,1267,380,1,0,0,0,0,251200
3.1625,-119.67,34.38,28,1814,526.0,849,420,1,0,0,0,0,364300
2.707,-119.68,34.42,38,1452,354.0,1139,340,1,0,0,0,0,236800
2.3681,-119.67,34.43,39,1467,381.0,1404,374,1,0,0,0,0,241400
2.0643,-119.67,34.42,37,1673,444.0,1477,446,1,0,0,0,0,246700
2.5947,-119.67,34.42,23,1333,393.0,1369,381,1,0,0,0,0,232600
2.375,-119.7,34.43,52,1364,460.0,804,400,1,0,0,0,0,293800
1.4722,-119.7,34.42,52,329,109.0,291,102,1,0,0,0,0,350000
3.1667,-119.7,34.42,41,725,239.0,582,214,1,0,0,0,0,362500
1.2762,-119.69,34.42,17,1826,544.0,1325,532,1,0,0,0,0,253600
2.5978,-119.69,34.42,52,302,112.0,392,114,1,0,0,0,0,258300
1.4851,-119.71,34.42,52,1838,692.0,851,576,1,0,0,0,0,237500
2.925,-119.71,34.42,49,1560,436.0,1041,411,1,0,0,0,0,246900
2.16,-119.71,34.42,39,1172,322.0,606,316,1,0,0,0,0,259100
2.2097,-119.71,34.42,50,840,279.0,488,270,1,0,0,0,0,258300
2.675,-119.7,34.42,43,1802,557.0,1490,538,1,0,0,0,0,247900
2.2069,-119.7,34.41,52,1526,458.0,1633,449,0,0,0,1,0,226500
3.5905,-119.72,34.42,37,1635,427.0,1027,408,0,0,0,1,0,264700
2.6019,-119.72,34.42,31,1524,383.0,1257,398,0,0,0,1,0,250000
2.6983,-119.72,34.42,49,1610,370.0,961,351,0,0,0,1,0,260100
4.0125,-119.72,34.42,52,1759,387.0,980,402,0,0,0,1,0,261000
4.1062,-119.71,34.42,52,1411,324.0,1091,306,1,0,0,0,0,252900
2.5506,-119.71,34.42,23,2068,658.0,1898,570,1,0,0,0,0,230800
2.6538,-119.71,34.41,31,1034,319.0,997,308,0,0,0,1,0,231800
4.375,-119.73,34.35,20,1648,319.0,905,307,0,0,0,1,0,335200
4.1842,-119.71,34.36,34,1706,276.0,628,243,0,0,0,1,0,364000
4.7411,-119.7,34.36,35,1604,334.0,904,337,0,0,0,1,0,336400
4.2283,-119.71,34.4,36,1846,358.0,748,329,0,0,0,1,0,326800
3.0938,-119.7,34.4,25,1858,493.0,865,460,0,0,0,1,0,312500
4.3214,-119.72,34.41,35,871,145.0,354,154,0,0,0,1,0,341800
4.0451,-119.71,34.4,27,3782,771.0,1742,751,0,0,0,1,0,395100
3.6823,-119.71,34.41,18,1225,317.0,694,306,0,0,0,1,0,255000
2.6607,-119.7,34.41,19,1215,360.0,1349,423,0,0,0,1,0,226500
2.8042,-119.7,34.41,19,2086,575.0,1701,530,0,0,0,1,0,236100
2.25,-119.69,34.38,39,1383,459.0,677,362,0,0,0,1,0,281300
2.6103,-119.69,34.41,44,1208,357.0,603,297,1,0,0,0,0,500000
3.3776,-119.75,34.43,23,2982,837.0,1317,787,0,0,0,1,0,283200
5.0434,-119.74,34.43,26,3119,562.0,1459,562,0,0,0,1,0,340400
6.8927,-119.75,34.4,31,1997,299.0,826,301,0,0,0,1,0,500001
2.303,-119.73,34.43,27,1448,404.0,978,338,0,0,0,1,0,261000
5.3279,-119.73,34.42,23,1364,227.0,638,238,0,0,0,1,0,413900
5.4127,-119.73,34.42,25,2024,312.0,907,335,0,0,0,1,0,392800
4.9044,-119.72,34.41,35,1853,375.0,878,338,0,0,0,1,0,335300
5.5959,-119.74,34.41,30,2365,417.0,1053,409,0,0,0,1,0,346200
4.4375,-119.73,34.41,29,1769,297.0,703,269,0,0,0,1,0,350000
3.2895,-119.72,34.41,26,1648,378.0,954,405,0,0,0,1,0,335000
5.0,-119.74,34.35,34,1664,292.0,705,257,0,0,0,1,0,329400
5.345,-119.74,34.38,32,1479,287.0,830,288,0,0,0,1,0,322600
8.5608,-119.63,34.42,42,1765,263.0,753,260,1,0,0,0,0,500001
5.623,-119.64,34.43,34,3045,570.0,1002,488,1,0,0,0,0,500001
6.0069,-119.63,34.4,29,3865,814.0,1266,613,1,0,0,0,0,500001
4.625,-119.64,34.43,32,1872,318.0,749,296,1,0,0,0,0,500001
5.3963,-119.61,34.45,33,3597,519.0,1207,479,1,0,0,0,0,500001
9.4522,-119.63,34.44,37,3188,442.0,984,376,1,0,0,0,0,500001
9.0267,-119.61,34.43,16,2665,391.0,794,311,1,0,0,0,0,500001
3.9659,-119.53,34.41,8,1705,400.0,886,391,1,0,0,0,0,297400
4.806,-119.52,34.41,20,4489,800.0,2867,765,1,0,0,0,0,279700
5.2039,-119.51,34.4,24,3422,596.0,1763,601,0,0,0,1,0,301300
2.0625,-119.51,34.4,15,1112,256.0,411,245,0,0,0,1,0,314300
2.6397,-119.52,34.39,23,1414,365.0,889,345,0,0,0,1,0,250000
3.233,-119.51,34.39,32,1921,394.0,951,334,0,0,0,1,0,346000
3.2125,-119.52,34.4,20,1834,477.0,1305,417,0,0,0,1,0,251000
2.7864,-119.53,34.38,22,2323,727.0,1301,478,0,0,0,1,0,300000
3.1389,-119.53,34.4,14,1671,383.0,1079,365,1,0,0,0,0,248700
6.091,-119.51,34.46,28,3506,563.0,1362,483,1,0,0,0,0,500001
2.7275,-119.55,34.38,17,1951,368.0,681,350,1,0,0,0,0,500001
5.759,-119.57,34.38,22,2512,426.0,919,341,1,0,0,0,0,425000
4.2059,-119.59,34.43,28,2718,542.0,1066,442,1,0,0,0,0,500001
3.6969,-119.59,34.39,35,622,170.0,278,139,1,0,0,0,0,335000
11.7794,-119.5,34.35,39,308,38.0,59,21,0,0,0,1,0,500001
3.9224,-119.49,34.39,17,4617,982.0,2303,923,0,0,0,1,0,230600
2.4583,-119.72,34.77,35,2469,553.0,1168,427,1,0,0,0,0,62100
3.7958,-120.18,34.75,17,2074,382.0,1035,359,1,0,0,0,0,400000
3.2569,-120.27,34.72,14,1289,277.0,693,237,1,0,0,0,0,230800
3.1912,-120.18,34.62,25,1337,219.0,671,225,0,0,0,1,0,226400
4.4519,-120.2,34.63,14,2647,515.0,1487,488,0,0,0,1,0,227900
3.8582,-120.2,34.61,15,2958,690.0,1348,617,0,0,0,1,0,215200
5.5221,-120.13,34.63,11,2137,339.0,916,338,0,0,0,1,0,394900
5.5106,-120.12,34.6,10,2426,426.0,966,419,0,0,0,1,0,290900
2.9479,-120.14,34.6,22,2136,465.0,1143,409,0,0,0,1,0,243100
3.0185,-120.16,34.61,17,921,189.0,434,219,0,0,0,1,0,500001
2.5743,-120.14,34.59,9,2536,499.0,832,385,0,0,0,1,0,309800
4.2026,-120.14,34.59,24,1601,282.0,731,285,0,0,0,1,0,259800
6.6054,-120.04,34.72,13,3942,585.0,1542,515,0,0,0,1,0,500001
5.3154,-120.11,34.66,18,1348,238.0,631,247,0,0,0,1,0,289400
4.2222,-120.08,34.64,18,2375,429.0,1048,369,0,0,0,1,0,375000
4.6554,-120.08,34.62,11,3478,588.0,1693,582,0,0,0,1,0,272300
5.5194,-120.09,34.62,18,2708,382.0,988,359,0,0,0,1,0,367000
6.2094,-120.11,34.62,16,2943,394.0,959,359,0,0,0,1,0,440000
2.8906,-120.09,34.61,11,586,125.0,317,74,0,0,0,1,0,84400
5.1909,-120.08,34.59,24,1874,319.0,820,315,0,0,0,1,0,390200
3.9375,-120.01,34.54,30,2992,609.0,1288,465,0,0,0,1,0,292900
5.299,-120.44,34.91,12,3189,463.0,1200,442,1,0,0,0,0,226800
2.56,-120.45,34.91,16,712,147.0,355,162,1,0,0,0,0,150000
3.0559,-120.48,34.9,20,3842,630.0,2490,662,1,0,0,0,0,120100
5.7306,-120.45,34.88,15,2143,286.0,929,315,1,0,0,0,0,269700
6.7694,-120.44,34.88,9,3124,415.0,1169,407,1,0,0,0,0,275100
7.5696,-120.45,34.87,4,1533,221.0,545,191,1,0,0,0,0,328700
5.038,-120.44,34.87,13,2312,352.0,1084,388,1,0,0,0,0,194000
2.2791,-120.45,34.86,23,3415,778.0,1492,633,0,0,0,1,0,114800
2.0508,-120.4,34.86,11,1633,348.0,504,327,1,0,0,0,0,275000
4.8185,-120.4,34.85,26,2384,385.0,1323,400,1,0,0,0,0,157900
4.375,-120.41,34.86,15,978,187.0,407,182,1,0,0,0,0,158000
4.3125,-120.43,34.86,17,3172,506.0,1538,473,1,0,0,0,0,168100
3.8203,-120.43,34.86,17,1932,347.0,874,312,1,0,0,0,0,141500
4.7813,-120.37,34.9,17,2649,386.0,1057,362,1,0,0,0,0,326800
3.9375,-120.33,34.87,24,2590,404.0,1093,338,1,0,0,0,0,341200
3.2135,-120.42,34.91,4,6986,1217.0,2801,1212,1,0,0,0,0,212700
3.5391,-120.43,34.9,27,2019,354.0,1029,346,1,0,0,0,0,144700
4.1058,-120.43,34.9,30,2388,393.0,1117,375,1,0,0,0,0,164000
3.5288,-120.41,34.88,8,3119,620.0,1159,544,1,0,0,0,0,165500
5.0099,-120.42,34.89,24,2020,307.0,855,283,1,0,0,0,0,162500
5.0286,-120.43,34.89,30,1979,342.0,999,320,1,0,0,0,0,158000
4.6694,-120.43,34.89,28,2862,478.0,1384,463,1,0,0,0,0,158200
5.0113,-120.43,34.88,22,2580,381.0,1149,372,1,0,0,0,0,158600
4.8359,-120.42,34.87,18,2505,376.0,1162,382,1,0,0,0,0,195700
4.6648,-120.43,34.87,21,2131,329.0,1094,353,1,0,0,0,0,193000
3.9871,-120.43,34.87,26,1699,272.0,799,266,1,0,0,0,0,157700
5.0639,-120.41,34.88,4,3680,559.0,1678,569,1,0,0,0,0,201700
4.9766,-120.4,34.87,10,2197,329.0,1064,319,1,0,0,0,0,199600
5.062,-120.41,34.87,32,1997,317.0,866,281,1,0,0,0,0,158900
4.9028,-120.41,34.87,15,1534,251.0,761,240,1,0,0,0,0,193600
1.7431,-120.42,34.95,52,1391,287.0,632,276,1,0,0,0,0,131500
3.1078,-120.42,34.95,33,3404,711.0,1579,639,1,0,0,0,0,146700
2.3506,-120.43,34.95,50,1966,413.0,985,403,1,0,0,0,0,136100
3.6815,-120.43,34.95,43,2020,344.0,692,310,1,0,0,0,0,181800
2.7188,-120.42,34.94,32,2844,551.0,1337,516,1,0,0,0,0,133700
2.8649,-120.43,34.93,4,2866,648.0,1311,578,1,0,0,0,0,186500
3.285,-120.43,34.93,10,2980,585.0,1593,562,1,0,0,0,0,218300
3.6639,-120.43,34.98,21,2725,514.0,1466,488,1,0,0,0,0,128600
4.0125,-120.43,34.97,28,1433,270.0,1001,278,1,0,0,0,0,130100
4.4342,-120.42,34.96,20,1678,307.0,840,316,1,0,0,0,0,160700
4.8155,-120.43,34.96,24,2739,414.0,1171,413,1,0,0,0,0,162900
2.0673,-120.43,34.96,24,1799,470.0,1416,408,1,0,0,0,0,136900
3.6212,-120.42,34.96,31,3518,608.0,1386,572,1,0,0,0,0,151400
2.212,-120.42,34.96,19,2298,511.0,1246,513,1,0,0,0,0,132000
1.0349,-120.43,34.96,19,2350,631.0,1291,515,1,0,0,0,0,130800
4.125,-120.42,34.97,18,1932,350.0,1071,346,1,0,0,0,0,139800
4.2125,-120.41,34.96,16,2299,403.0,1245,395,1,0,0,0,0,148300
4.5066,-120.42,34.96,14,2069,343.0,1240,338,1,0,0,0,0,149800
4.0431,-120.38,34.96,9,2813,492.0,1144,490,1,0,0,0,0,226800
4.65,-120.41,34.96,21,1774,263.0,724,237,1,0,0,0,0,152500
4.5536,-120.41,34.96,9,2712,428.0,1116,415,1,0,0,0,0,190100
5.0206,-120.4,34.95,8,1885,286.0,835,290,1,0,0,0,0,261000
3.0723,-120.47,34.98,6,5762,1115.0,2551,919,1,0,0,0,0,137300
1.7941,-120.44,34.97,22,1619,360.0,1509,384,1,0,0,0,0,110300
3.7589,-120.44,34.97,26,1705,344.0,1605,307,1,0,0,0,0,113700
3.0368,-120.45,34.97,25,1920,380.0,1434,388,1,0,0,0,0,129300
3.7679,-120.45,34.97,10,1897,354.0,1353,357,1,0,0,0,0,131300
2.6531,-120.44,34.96,29,2374,562.0,1617,463,1,0,0,0,0,108300
3.4722,-120.44,34.96,30,1685,315.0,1290,368,1,0,0,0,0,112500
4.0603,-120.45,34.96,21,2121,445.0,2211,463,1,0,0,0,0,117600
2.5556,-120.45,34.96,11,1299,280.0,1158,223,1,0,0,0,0,129200
1.899,-120.44,34.96,39,1228,379.0,851,341,1,0,0,0,0,113300
2.9167,-120.44,34.96,34,1248,284.0,986,272,1,0,0,0,0,104200
2.875,-120.45,34.96,26,1949,396.0,1575,377,1,0,0,0,0,121400
1.8625,-120.45,34.95,32,1574,447.0,1772,463,1,0,0,0,0,90200
3.1576,-120.44,34.94,24,2481,476.0,1101,474,1,0,0,0,0,147200
1.8633,-120.47,34.94,17,1368,308.0,642,303,1,0,0,0,0,109400
2.0995,-120.44,34.93,15,868,244.0,1133,253,1,0,0,0,0,87500
2.1509,-120.44,34.93,16,2098,558.0,1252,492,1,0,0,0,0,67500
2.2743,-120.44,34.95,38,3004,794.0,2601,747,1,0,0,0,0,106400
2.375,-120.45,34.95,10,2207,644.0,2232,543,1,0,0,0,0,98500
1.6875,-120.44,34.94,29,1877,516.0,1634,492,1,0,0,0,0,122700
2.2538,-120.45,34.95,7,1479,532.0,1057,459,1,0,0,0,0,162500
3.6422,-120.45,34.94,26,1058,232.0,891,243,1,0,0,0,0,120600
2.4091,-120.45,34.94,24,1702,447.0,1240,417,1,0,0,0,0,115500
1.8185,-120.54,34.97,23,1353,345.0,1322,336,1,0,0,0,0,97800
2.5809,-120.57,34.96,27,1401,294.0,1306,286,0,0,0,1,0,83200
2.1776,-120.57,34.96,38,1145,297.0,1107,296,0,0,0,1,0,89100
2.4318,-120.64,34.97,5,2090,469.0,1911,482,0,0,0,1,0,86100
2.1094,-120.6,34.91,44,711,140.0,384,116,0,0,0,1,0,73800
